Date,BILLm3_lr,SP00_lr,BONDy5_lr,REITs_lr,TBI_lr,CPI_lr
1999-09-30,1.2486898174377536,6.840478911956449,-1.1021934790118593,9.9348972272848,0.41912046184680524,0.7401727237161815
1999-12-30,1.3615925666898399,-7.0420077604604,0.6209494869669818,-8.798245772501723,5.448818528406978,0.7347343954831054
2000-03-30,1.5721895991463342,12.902418832321949,-1.0184840431804787,-1.3459858015394843,-0.9040744652149071,0.9848454796383521
2000-06-30,1.5126736081017,3.7189831175657773,2.3530601963123843,3.426519352944002,4.936142953772409,0.7806020318620988
2000-09-30,1.644854281528918,-2.1593668985284253,2.142631914687154,12.456594195033155,4.37297628613252,0.9099074777342508
2000-12-30,1.6613654433426994,-2.0186851220231894,2.5126630116881543,2.962287729528157,-1.1870172570487445,0.7101889407862494
2001-03-30,1.647609802370642,-8.12811766826691,4.469830076495818,5.5618185425501565,-0.7629027164491163,0.9522167837870299
2001-06-30,1.3195290418832606,-13.873246202217437,2.7308730167897366,0.5873551614781647,11.073604159466562,0.6985211090717591
2001-09-30,1.0236042336678075,7.9408114024301035,0.21467471012419637,10.22454213563293,-0.3205130948948336,0.2818761273959858
2001-12-30,0.849036097512279,-17.102798444620948,5.52625531294364,-2.7255108126587047,-2.5830760034521516,-0.07490151927189714
2002-03-30,0.5283543846799965,10.3818895032747,-1.0927047088326702,4.957539187134152,4.478214277189325,0.31892750485962296
2002-06-30,0.4592282748672183,0.20054245724390185,-1.047572844575928,8.203878917183793,0.5584378293900664,0.7831463051743093
2002-09-30,0.4656536096924846,-16.47082194812519,4.995903118920086,3.54321070684005,6.015392281974714,0.5368170712909404
2002-12-30,0.4465242375541578,-12.881206719268334,6.922094679478086,-8.587419537707142,0.36931718376176065,0.5896135976185768
2003-03-30,0.38326798353764957,4.176633143674202,0.850650096550698,0.5901221366450216,1.1236631925987768,1.02339553580455
2003-06-30,0.31651605838245445,-1.9924742619187974,0.9320911499926865,2.6752478360855036,3.246719013750141,-0.16374030086030444
2003-09-30,0.2966143981500302,13.925891275439906,2.254750550175011,11.086391251316918,1.0544213875671096,0.7434047842181712
2003-12-30,0.27479171940276714,4.013972133307231,-0.34604389796166757,9.189965096343045,2.703133905103052,0.37882318022983696
2004-03-30,0.2844833111356415,9.271763715417425,-0.7368711131087835,8.626887039515374,0.578324475572736,0.8428564848848907
2004-06-30,0.2670117152327123,2.207213092627569,2.7070736310259136,12.249272195741767,8.489246701796262,0.7826815851546876
2004-09-30,0.31407648926640164,0.14274144243566766,-2.8641293239653365,-6.7472537508864505,2.6739297189621514,0.6357064747675167
2004-12-30,0.43309397852144826,0.6574669306105285,2.334129364816917,9.503741392126486,1.26200313561022,1.0678547871955324
2005-03-30,0.5855203929029607,6.508247208780471,0.06628492292470867,11.20198484012036,1.35083500247923,0.5039526830396213
2005-06-30,0.6801632383839795,-2.0094553193900744,-1.2631357313522606,-6.172276366491403,16.670017589099782,0.6735183503465692
2005-09-30,0.8093258483476085,2.2830364635627376,2.0875395852382184,14.511738858082524,1.2521280553671692,1.5031018360350146
2005-12-30,0.9674374067532909,3.0981405389468364,-0.9906749775235646,3.2001392282211327,5.116828657439942,0.9280303951459956
2006-03-30,1.0772956600099803,2.2373064709180213,0.3446098338077519,1.1733860484776315,6.522578491770732,0.5197297449230476
2006-06-30,1.183539142749268,4.35213998489159,-1.181098545278303,11.86474270732436,3.6139046615873136,0.8983575667043553
2006-09-30,1.2936589391818742,-0.8878397566495444,-0.08490039131636706,1.6021539263896045,1.7741681476157127,0.9395916160159778
2006-12-30,1.342095554745626,4.379553273110748,3.4745324941586553,7.414340279581211,8.96578719305354,-0.4113445997385945
2007-03-30,1.3262064129707873,6.820803476569104,0.364009820448441,9.174163530993162,4.49733656427312,0.9757854382431042
2007-06-30,1.3237290864043239,0.8980064809398947,1.75831729547955,4.3240044012705425,4.49733656427312,1.1261884506108544
2007-09-30,1.3229563632354946,6.8937562479593595,-0.586030601713805,-7.788623486014856,-2.8811081854119602,0.6310173626604687
2007-12-30,1.3491544660752197,2.2658644383874105,4.01371885610784,1.8330372525047878,1.7348638334613073,1.2193378597032734
2008-03-30,1.2632656163092726,-4.709497232701665,4.491920529597149,-15.437456303619435,1.400151963581361,1.0773624029876139
2008-06-30,0.808567335961996,-6.394234321846248,4.585099082718536,6.678456909625119,-1.653596864009952,1.292545801987277
2008-09-30,0.6999710412289417,-5.888868616488807,-2.264221134660538,-9.99599328443228,0.8166562666393401,1.5299597005309806
2008-12-30,0.7598060715896082,-9.583687683281639,3.2139398726743096,2.7352008973766218,-12.885662212500415,-2.316666662371425
2009-03-30,0.7419310218694797,-24.332963059771107,7.7875174862485075,-46.78291064314326,-0.17014466397575703,-0.6902452638324341
2009-06-30,0.3204936609077613,-10.00613626516973,0.5542780001399628,-39.333486060004574,-17.578297995437218,0.530191316767592
2009-09-30,0.24875634718020123,13.566279976067008,-3.1674800488825205,27.54093418755481,2.9655884907510677,0.8567130474912865
2009-12-30,0.16032689426381808,11.446850918444884,2.001356829924905,22.950193783228734,-2.3063939598551695,0.7798843341534578
2010-03-30,0.08781219087472536,8.471938594293427,-1.1546859571589962,13.520720851396284,4.439958729668452,0.1583779485945236
2010-06-30,0.08601559132754844,5.988997828244358,1.2749413665102516,9.967800228099044,9.330817713365168,-0.035429095019168244
2010-09-30,0.13060216318860896,-13.193707184303616,4.78014014519248,-4.724691039857731,-5.34007767271153,0.292718328813546
2010-12-30,0.13729193850364751,11.462167385379374,3.3930664153619894,12.841794779205529,12.460416322453089,0.8066163062066423
2011-03-30,0.10969799872810881,10.903058841539703,-2.833273698770178,8.601664890204574,1.0445257861538604,1.061713271295961
2011-06-30,0.09930997511569117,5.117683996167077,-0.09179616291996595,5.386241393163793,-0.24028846163103149,1.1302996209912486
2011-09-30,0.0701424262110173,1.0466763989217753,2.9910901670328727,4.5012874186939555,10.975086395911928,0.6502449670132471
2011-12-30,0.0923076988621041,-19.253952698751675,5.328159127232457,-23.0183244415894,-3.4384426861830812,0.4476038196123966
2012-03-30,0.12123800844685562,14.05021627258618,0.7809460687448144,19.04725566529617,3.295110013968598,0.5617387782061556
2012-06-30,0.1091591443886486,12.60950833282557,-0.4145599880635231,10.687070279688982,0.9455158770755198,0.21087916393058848
2012-09-30,0.13287680188849293,-3.2927979479928204,2.145195881453521,4.248720270864759,3.411152962876782,0.45045415849909176
2012-12-30,0.11739786459230572,6.175614352110426,0.5437330540055463,-0.7225550638855438,0.0699755114273265,0.6626073114399667
2013-03-30,0.0900816744720423,-0.6475451221174211,-0.15967625646720052,3.769283800585299,2.936460862990398,0.4011496360058153
2013-06-30,0.09000060041861602,9.637898195166716,0.2607770124947173,8.042711266370794,7.352923328811553,-0.10940166141217844
2013-09-30,0.08144013752016122,3.8616237096533723,-2.4326660999021144,-2.8219804846719043,4.277209184386906,0.5393860652711524
2013-12-30,0.07120575372061566,5.364573609907453,0.49383973196297504,-0.8022642646139388,-1.531670411189329,0.3692275026824454
2014-03-30,0.05929942145055378,9.192947488710601,-0.7747472001746303,-1.6027112581143754,0.23971245997214513,0.6207127876649565
2014-06-30,0.06095702718464935,2.499571690378488,0.6503990817358307,8.597779043199338,6.588136911351277,0.5295328917980235
2014-09-30,0.06091989222829497,5.076734502766023,1.0744750352442267,6.827878633376905,0.4589452333807224,0.2555076756340924
2014-12-30,0.07440728181764555,-0.8866130397535699,0.3704937007329434,-2.8293289337289806,6.005975642766288,-0.24875320079189578
2015-03-30,0.0743519585436836,6.139393109330271,0.7556221770450122,12.111211452997495,1.143437762566317,-0.6492443021456573
2015-06-30,0.08948697548705198,0.5613697100967485,1.9405922058103542,3.8334310256074033,6.494468864038209,0.679633794368506
2015-09-30,0.08266206029290402,1.3780818358165803,-1.412053149256387,-8.005897509645976,1.3607003406216946,0.37698937901513574
2015-12-30,0.10786396704274281,-7.166511810259735,2.13366981582368,-0.0016830588057459295,-0.5515180688110111,-0.00756792210445667
2016-03-30,0.16998649250679065,6.601333642454144,-1.4900089719761311,6.960220214580559,4.49733656427312,-0.062246861277248655
2016-06-30,0.18984104418811043,1.970718996995302,2.7346896136275056,5.6930523224863805,-0.13008457330480697,0.7966032667445333
2016-09-30,0.2012073113420776,2.007092726439552,1.6829361589864256,7.240416673221972,3.8932210001787535,0.4235767905926835
2016-12-30,0.2342313267664764,3.2520636807257475,-0.649023515519076,-3.016743252809917,2.615495747685118,0.6330524806000604
2017-03-30,0.22868217315421546,4.067193932527147,-2.9255500485397157,-1.6397309109908775,-0.7830579115188564,0.6659995639329175
2017-06-30,0.2680765873020796,5.729837517812975,0.7783563087622625,2.6339169717152444,3.8162461094348856,0.17789077118086638
2017-09-30,0.2972066444091759,3.441117171162311,0.0938378534690365,3.2435028342973737,7.1389996086673,0.47310580715871353
2017-12-30,0.33929475858771596,4.529703038435251,0.3593682141546317,-0.22652538344001272,0.029995500899794244,0.776289824982257
2018-03-30,0.37930681886928497,6.046301224227513,-0.716380908558989,2.6672653886384623,3.9413002356835056,0.774323217174544
2018-06-30,0.4991472336374869,-3.019960865440474,-0.9990113443044457,-8.249693245972445,2.283723390275713,0.6237055566693073
2018-09-30,0.5960320395898222,5.945053038185399,-0.5176898814567288,8.997676941922172,5.325636630043147,0.4043850984814412
2018-12-30,0.5973558871690265,7.481289495568966,-0.3960303137453103,0.4259492644571594,2.99470763679521,0.3900958777673935
2019-03-30,0.6726103021974517,-14.889636089704972,2.9414244827906444,-5.302541034998676,-3.3763630152809117,0.17710174535938705
2019-06-30,0.6665195950585456,13.944558974211319,1.4208785904278542,15.77846957828406,6.400712997429242,0.8600825004688062
2019-09-30,0.6256139223485668,3.82786060604694,2.8228172562885234,1.5714633169663372,3.2079893463411646,0.3201941883156145
2019-12-30,0.5538865244572477,-0.3100391672365532,2.26014015881546,6.771024349010446,-1.5926150550259255,0.6489638612583448
2020-03-30,0.4864657457485322,9.910921344256707,-0.6426957493529173,1.081583358709537,0.01999800026662447,0.2478891965791874
